,gender,age,income,transaction_frequency,average_transaction_amount,click_rate,completion_rate,cluster,offer_received_A,offer_received_B,offer_received_C,offer_received_D,offer_received_E,offer_received_F,offer_received_G,offer_received_H,offer_received_I,offer_received_J,offer_viewed_A,offer_viewed_B,offer_viewed_C,offer_viewed_D,offer_viewed_E,offer_viewed_F,offer_viewed_G,offer_viewed_H,offer_viewed_I,offer_viewed_J,offer_completed_A,offer_completed_B,offer_completed_C,offer_completed_D,offer_completed_E,offer_completed_F,offer_completed_G,offer_completed_H,offer_completed_I,offer_completed_J
10297,0.0,23,48000.0,10.0,50.718,1.0,0.8333333333333334,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,1,1,2,0,0,0
10298,1.0,42,50000.0,4.0,14.7725,0.6,0.6,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
10299,1.0,74,79000.0,6.0,25.599999999999998,0.4,0.8,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2
10300,1.0,54,48000.0,15.0,11.540666666666668,0.6,0.8,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0
10301,0.0,68,80000.0,3.0,21.456666666666663,0.2,0.2,2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10302,0.0,70,111000.0,2.0,32.635,0.6666666666666666,0.5,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0
10303,1.0,77,71000.0,5.0,18.7,0.25,0.5,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10304,0.0,51,48000.0,10.0,2.1090000000000004,0.5,0.0,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10305,0.0,52,73000.0,7.0,21.66,0.6,0.8,2,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,2,0
10306,1.0,39,32000.0,6.0,8.785,0.0,0.25,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10307,0.0,45,45000.0,12.0,10.666666666666666,0.6,0.8,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
10308,1.0,57,64000.0,6.0,17.68166666666667,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
10309,1.0,47,79000.0,4.0,25.5375,1.0,0.75,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
10310,0.0,70,41000.0,4.0,2.275,0.5,0.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10311,0.0,56,52000.0,4.0,1.8225,0.6,0.0,2,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10312,0.0,45,32000.0,12.0,9.714999999999998,0.6666666666666666,0.3333333333333333,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10313,1.0,57,32000.0,11.0,9.944545454545455,0.4,0.6,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
10314,1.0,41,68000.0,6.0,1.6900000000000002,0.6666666666666666,0.0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10315,0.0,47,77000.0,11.0,16.578181818181818,1.0,0.6666666666666666,1,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,1,0,0,1
10316,1.0,23,54000.0,17.0,11.615882352941176,0.75,1.0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0
10317,1.0,80,79000.0,8.0,22.51625,0.6666666666666666,0.6666666666666666,0,0,3,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0
10318,1.0,85,77000.0,4.0,21.4375,0.75,0.5,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0
10319,1.0,56,77000.0,4.0,23.142500000000002,1.0,0.2,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10320,0.0,50,67000.0,13.0,17.654615384615386,1.0,0.75,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
10321,0.0,71,88000.0,9.0,25.00222222222222,1.0,1.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
10322,0.0,55,64000.0,8.0,15.98625,1.0,1.0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
10323,0.0,61,39000.0,20.0,28.054499999999997,1.0,1.0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,1,2,0,1,0
10324,0.0,46,81000.0,9.0,16.53888888888889,1.0,0.75,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
10325,0.0,68,70000.0,10.0,17.854,1.0,0.6,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
10326,1.0,73,94000.0,1.0,26.79,1.0,0.2,0,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
10327,1.0,84,97000.0,9.0,24.436666666666667,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10328,0.0,54,78000.0,3.0,20.403333333333332,1.0,0.6,1,1,0,1,2,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10329,0.0,72,50000.0,12.0,12.871666666666664,1.0,0.8,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,2
10330,1.0,32,74000.0,3.0,3.9933333333333336,0.2,0.2,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10331,0.0,46,41000.0,14.0,11.686428571428573,0.75,1.0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0
10332,1.0,61,52000.0,1.0,12.54,1.0,0.2,0,1,0,0,3,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10333,0.0,55,44000.0,14.0,10.656428571428572,0.75,1.0,2,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0
10334,1.0,71,95000.0,6.0,26.84166666666667,0.75,0.75,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
10335,0.0,26,32000.0,6.0,2.0716666666666668,0.4,0.2,2,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10336,0.0,21,73000.0,14.0,18.729999999999997,0.8,1.0,2,1,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1
10337,1.0,24,42000.0,12.0,3.080833333333333,0.6,0.4,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
10338,0.0,19,45000.0,6.0,2.2116666666666664,0.4,0.0,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10339,0.0,44,71000.0,3.0,19.543333333333333,1.0,0.25,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
10340,0.0,57,80000.0,10.0,18.622999999999998,1.0,1.0,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
10341,0.0,30,32000.0,22.0,3.192272727272727,1.0,0.5,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
10342,0.0,41,60000.0,18.0,4.513888888888889,0.8,0.6,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
10343,1.0,65,116000.0,5.0,32.656,0.5,0.5,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
10344,1.0,52,66000.0,5.0,14.016,1.0,1.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
10345,1.0,63,100000.0,5.0,27.698,0.8,0.8,0,1,3,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
10346,0.0,64,89000.0,6.0,25.98,0.5,0.5,2,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10347,0.0,73,80000.0,6.0,18.0,1.0,0.3333333333333333,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
10348,1.0,73,56000.0,3.0,10.263333333333334,1.0,0.25,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10349,1.0,62,56000.0,6.0,14.005,0.6,0.6,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1
10350,0.0,52,71000.0,11.0,3.658181818181818,0.6,0.4,2,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
10351,1.0,64,112000.0,2.0,27.475,0.6666666666666666,0.3333333333333333,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10352,0.0,73,63000.0,4.0,17.4675,0.6666666666666666,0.3333333333333333,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10353,1.0,82,88000.0,6.0,26.838333333333335,0.8,0.8,0,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0
10354,1.0,80,95000.0,9.0,91.48,0.8,0.8,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,2,0
10355,0.0,49,32000.0,13.0,25.596923076923076,0.6,1.0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,1,1,0,0,0
10356,1.0,43,68000.0,8.0,15.512500000000001,1.0,0.75,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1
10357,0.0,42,48000.0,20.0,13.581999999999997,0.8,0.8,2,1,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0
10358,0.0,54,83000.0,0.0,0.0,1.0,0.0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10359,0.0,33,37000.0,4.0,1.9900000000000002,0.6,0.0,2,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10360,0.0,33,39000.0,8.0,7.8475,1.0,0.5,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10361,0.0,79,77000.0,12.0,19.320833333333333,1.0,1.0,1,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,2,0,0,1,2
10362,1.0,43,95000.0,11.0,23.788181818181815,1.0,0.8,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,2,0
10363,1.0,64,59000.0,3.0,2.25,0.75,0.0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10364,1.0,61,34000.0,9.0,8.709999999999999,0.5,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10365,1.0,48,79000.0,3.0,16.930000000000003,0.75,0.25,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10366,0.0,67,52000.0,3.0,2.39,0.0,0.0,2,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10367,1.0,45,47000.0,9.0,14.432222222222224,1.0,0.8,0,0,3,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0
10368,0.0,71,67000.0,2.0,6.325,0.6666666666666666,0.0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10369,0.0,60,74000.0,2.0,30.755,0.75,0.25,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10370,0.0,89,52000.0,22.0,13.967272727272729,0.5,0.5,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
10371,1.0,71,34000.0,17.0,7.685294117647057,0.8,0.6,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
10372,1.0,73,71000.0,6.0,22.654999999999998,1.0,1.0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1
10373,0.0,62,58000.0,5.0,11.924000000000001,0.8,0.4,2,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
10374,0.0,18,51000.0,1.0,9.78,0.5,0.25,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10375,0.0,38,66000.0,18.0,2.782777777777778,1.0,0.5,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0
10376,0.0,51,84000.0,4.0,21.125,0.5,0.5,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
10377,1.0,62,66000.0,2.0,22.86,0.75,0.5,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
10378,1.0,77,58000.0,12.0,13.777500000000002,1.0,0.8333333333333334,0,2,1,1,0,1,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0
10379,0.0,24,57000.0,16.0,2.10625,0.6666666666666666,0.16666666666666666,2,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
10380,1.0,87,77000.0,5.0,128.85799999999998,1.0,1.0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0
10381,1.0,56,55000.0,12.0,14.4,1.0,1.0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,0,1,2,0,0,2,0,1,0,0,0,1,2,0,0,2,0
10382,1.0,32,36000.0,6.0,7.935000000000001,0.6666666666666666,0.6666666666666666,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10383,0.0,58,104000.0,8.0,30.972500000000004,0.6,0.6,2,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
10384,0.0,27,51000.0,15.0,3.957333333333333,0.8,0.4,2,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
10385,0.0,44,67000.0,9.0,3.1877777777777774,1.0,0.0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10386,0.0,24,57000.0,5.0,19.426,0.75,0.25,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
10387,0.0,23,40000.0,13.0,3.150769230769231,0.3333333333333333,0.3333333333333333,2,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
10388,1.0,42,52000.0,5.0,13.99,1.0,0.5,0,0,1,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10389,0.0,63,41000.0,5.0,11.308000000000002,0.5,0.5,2,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10390,0.0,53,50000.0,6.0,2.9466666666666668,0.4,0.0,2,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10391,1.0,92,61000.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10392,0.0,64,52000.0,2.0,3.28,0.16666666666666666,0.0,2,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10393,0.0,51,78000.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10394,0.0,66,55000.0,8.0,14.12625,1.0,0.6,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
10395,1.0,71,75000.0,10.0,19.041999999999998,1.0,0.75,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
10396,1.0,78,51000.0,13.0,3.973076923076923,0.75,0.5,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10397,0.0,54,55000.0,5.0,4.474,0.6666666666666666,0.3333333333333333,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10398,0.0,60,35000.0,12.0,9.881666666666666,0.75,0.5,2,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10399,1.0,42,45000.0,5.0,1.44,0.5,0.0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10400,1.0,52,84000.0,8.0,25.253749999999997,0.6,0.6,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0
10401,0.0,54,76000.0,7.0,20.297142857142855,1.0,0.25,1,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
10402,0.0,44,73000.0,9.0,21.674444444444443,0.75,1.0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
10403,0.0,66,44000.0,2.0,5.535,0.5,0.0,2,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10404,0.0,57,86000.0,3.0,13.563333333333333,0.5,0.0,2,2,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10405,1.0,50,36000.0,7.0,8.302857142857144,0.5,0.25,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10406,0.0,79,89000.0,1.0,18.87,0.6,0.0,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10407,1.0,62,87000.0,4.0,22.8175,0.75,0.75,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0
10408,0.0,28,44000.0,10.0,9.540000000000001,1.0,0.75,1,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0
10409,0.0,30,68000.0,19.0,3.7110526315789483,0.6666666666666666,0.3333333333333333,2,1,2,0,1,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10410,1.0,55,119000.0,10.0,27.969,0.75,0.5,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
10411,0.0,53,81000.0,3.0,21.136666666666667,0.6666666666666666,0.3333333333333333,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10412,0.0,77,84000.0,4.0,19.0575,0.4,0.4,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
10413,1.0,36,52000.0,8.0,12.5175,0.75,1.0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0
10414,0.0,51,79000.0,3.0,21.713333333333335,0.8,0.4,2,2,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
10415,1.0,55,65000.0,7.0,19.21,1.0,0.8,0,2,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0
10416,1.0,45,87000.0,6.0,21.888333333333335,1.0,0.8,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,2,0,0,1,0
10417,0.0,75,48000.0,5.0,3.864,0.3333333333333333,0.0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10418,0.0,61,52000.0,3.0,7.043333333333334,0.4,0.2,2,0,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10419,1.0,35,52000.0,6.0,3.1266666666666665,0.8,0.2,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10420,0.0,29,65000.0,7.0,3.731428571428571,0.8,0.2,2,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
10421,0.0,73,87000.0,5.0,18.139999999999997,1.0,0.75,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
10422,0.0,52,103000.0,6.0,24.436666666666667,0.6,0.8,2,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
10423,1.0,68,59000.0,17.0,43.078823529411764,1.0,0.6,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
10424,1.0,58,111000.0,10.0,102.71399999999998,0.8,0.8,1,1,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0
10425,1.0,58,57000.0,5.0,14.530000000000001,0.6666666666666666,0.6666666666666666,0,0,0,0,2,0,2,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1
10426,0.0,20,42000.0,4.0,4.25,0.0,0.2,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10427,1.0,75,98000.0,3.0,234.63,0.3333333333333333,0.3333333333333333,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10428,0.0,51,36000.0,12.0,3.1541666666666663,0.6666666666666666,0.3333333333333333,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10429,1.0,45,56000.0,17.0,16.194705882352945,0.8,1.0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
10430,0.0,25,73000.0,8.0,2.82125,0.6,0.0,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10431,0.0,28,65000.0,8.0,5.161250000000001,0.75,0.25,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0
10432,1.0,72,77000.0,1.0,16.62,1.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
10433,1.0,41,44000.0,17.0,10.727647058823528,1.0,1.0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
10434,0.0,56,90000.0,8.0,26.89,1.0,1.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1
10435,0.0,53,57000.0,0.0,0.0,1.0,0.0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10436,0.0,68,78000.0,10.0,21.003,1.0,1.0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
10437,0.0,50,90000.0,7.0,24.72,1.0,0.6666666666666666,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
10438,0.0,55,109000.0,4.0,26.2775,0.25,0.75,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10439,1.0,64,36000.0,5.0,10.316,1.0,0.2,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
